timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util
10260162.0,3423.609415,6863.623875,10287.233290,115,5,0.00,0.0219,0.0250
10260165.0,3423.610466,6863.626325,10287.236791,116,5,0.00,0.0266,0.0375
10260217.0,3423.628703,6863.670967,10287.299669,117,5,0.00,0.0094,0.0250
10260412.0,3423.694282,6863.812892,10287.507174,118,5,0.00,0.0063,0.0125
10260448.0,3423.706457,6863.839592,10287.546049,119,5,0.00,0.0188,0.0250
10260477.0,3423.716547,6863.863275,10287.579822,120,5,0.00,0.0234,0.0375
10260513.0,3423.729150,6863.894550,10287.623700,121,5,0.00,0.0266,0.0375
10260574.0,3423.750743,6863.948942,10287.699685,122,5,0.00,0.0641,0.0500
10260773.0,3423.825952,6864.133283,10287.959235,123,5,0.00,0.0578,0.0500
10260845.0,3423.853189,6864.202883,10288.056073,124,5,0.00,0.0719,0.0625
10260976.0,3423.903844,6864.334167,10288.238011,125,5,0.00,0.0719,0.0625
10261103.0,3423.953277,6864.466458,10288.419735,126,5,0.00,0.0859,0.0750
10261187.0,3423.986379,6864.552908,10288.539287,127,5,0.00,0.0844,0.0625
10261340.0,3424.047419,6864.712283,10288.759703,128,5,0.00,0.0906,0.0750
10261372.0,3424.060341,6864.748017,10288.808358,129,5,0.00,0.0969,0.0875
10261514.0,3424.118119,6864.911983,10289.030102,130,5,0.00,0.0969,0.0875
10261661.0,3424.178195,6865.087158,10289.265353,131,5,0.00,0.1016,0.1000
10261763.0,3424.218287,6865.201583,10289.419870,132,5,0.00,0.0859,0.0750
10262406.0,3424.464529,6865.820225,10290.284754,133,5,0.00,0.0563,0.0500
10262527.0,3424.510073,6865.935917,10290.445990,134,5,0.00,0.0563,0.0500
10262679.0,3424.567390,6866.082850,10290.650240,135,5,0.00,0.0813,0.0625
10263507.0,3424.890309,6866.924500,10291.814809,136,5,0.00,0.0625,0.0625
10263618.0,3424.932448,6867.036150,10291.968598,137,5,0.00,0.0609,0.0625
10263824.0,3425.010663,6867.246308,10292.256971,138,5,0.00,0.0609,0.0625
10263869.0,3425.027795,6867.293183,10292.320979,139,5,0.00,0.0656,0.0750
10263993.0,3425.075385,6867.430150,10292.505535,140,5,0.00,0.0656,0.0750
10264830.0,3425.391872,6868.257100,10293.648972,141,5,0.00,0.0609,0.0625
10265011.0,3425.460784,6868.445642,10293.906425,142,5,0.00,0.0781,0.0750
10265140.0,3425.509004,6868.576267,10294.085271,143,5,0.00,0.0484,0.0625
10265185.0,3425.525700,6868.623142,10294.148841,144,5,0.00,0.0859,0.0750
10265558.0,3425.674964,6869.039658,10294.714623,145,5,0.00,0.1047,0.0875
10266148.0,3425.919671,6869.742742,10295.662413,146,5,0.00,0.1109,0.1000
10266395.0,3426.022155,6870.041058,10296.063213,147,5,0.00,0.0984,0.0875
10266690.0,3426.143074,6870.392600,10296.535674,148,5,0.00,0.1359,0.1000
10266884.0,3426.228252,6870.638333,10296.866586,149,5,0.00,0.1422,0.1125
10266902.0,3426.236243,6870.662483,10296.898726,150,5,0.00,0.1703,0.1250
10274502.0,3429.086970,6877.453925,10306.540895,151,5,0.00,0.0438,0.0250
10275038.0,3429.283876,6877.891658,10307.175534,152,5,0.00,0.0484,0.0375
10275406.0,3429.420406,6878.219792,10307.640198,153,5,0.00,0.0531,0.0500
10276050.0,3429.653742,6878.782325,10308.436067,154,5,0.00,0.0406,0.0375
10276746.0,3429.901346,6879.354325,10309.255671,155,5,0.00,0.0234,0.0250
10277009.0,3429.993512,6879.563033,10309.556545,156,5,0.00,0.0250,0.0250
10277188.0,3430.056659,6879.709217,10309.765876,157,5,0.00,0.0297,0.0375
10277517.0,3430.172445,6879.979775,10310.152220,158,5,0.00,0.0422,0.0250
10277525.0,3430.175374,6879.986308,10310.161682,159,5,0.00,0.0609,0.0250
10277534.0,3430.178801,6879.993658,10310.172459,160,5,0.00,0.0797,0.0250
10277694.0,3430.241409,6880.124325,10310.365734,161,5,0.00,0.0797,0.0250
10277875.0,3430.312960,6880.272142,10310.585102,162,5,0.00,0.0984,0.0250
10277915.0,3430.329356,6880.304808,10310.634165,163,5,0.00,0.1031,0.0375
10281731.0,3431.730813,6883.707408,10315.438221,164,5,0.00,0.0328,0.0500
10281756.0,3431.739784,6883.731575,10315.471359,165,5,0.00,0.0453,0.0625
10281935.0,3431.804425,6883.903858,10315.708283,166,5,0.00,0.0266,0.0375
10282240.0,3431.912393,6884.175817,10316.088209,167,5,0.00,0.0391,0.0500
10282253.0,3431.917121,6884.188383,10316.105504,168,5,0.00,0.0438,0.0625
10282268.0,3431.922631,6884.204008,10316.126640,169,5,0.00,0.0484,0.0750
10282330.0,3431.945585,6884.272867,10316.218452,170,5,0.00,0.0406,0.0750
10282361.0,3431.956894,6884.307408,10316.264303,171,5,0.00,0.0531,0.0750
10282412.0,3431.975969,6884.363683,10316.339652,172,5,0.00,0.0547,0.0750
10282878.0,3432.150784,6884.877075,10317.027859,173,5,0.00,0.0672,0.0750
10282886.0,3432.153869,6884.886008,10317.039877,174,5,0.00,0.0719,0.0875
10283250.0,3432.292366,6885.280325,10317.572691,175,5,0.00,0.0578,0.0625
10283282.0,3432.304471,6885.313658,10317.618130,176,5,0.00,0.0719,0.0750
10283554.0,3432.409314,6885.611617,10318.020931,177,5,0.00,0.0688,0.0750
10283834.0,3432.514438,6885.906433,10318.420871,178,5,0.00,0.0688,0.0750
10284010.0,3432.582516,6886.102967,10318.685482,179,5,0.00,0.0734,0.0875
10284572.0,3432.801949,6886.772683,10319.574633,180,5,0.00,0.0906,0.1000
10284612.0,3432.818102,6886.823350,10319.641452,181,5,0.00,0.1078,0.1125
10284914.0,3432.940492,6887.192458,10320.132950,182,5,0.00,0.0906,0.1000
10285049.0,3432.995008,6887.363458,10320.358466,183,5,0.00,0.0953,0.1125
10285062.0,3433.000305,6887.380900,10320.381205,184,5,0.00,0.1203,0.1250
10285584.0,3433.221792,6888.092425,10321.314217,185,5,0.00,0.1406,0.1250
10285684.0,3433.266063,6888.234092,10321.500154,186,5,0.00,0.1453,0.1375
10285696.0,3433.271419,6888.251992,10321.523410,187,5,0.00,0.1500,0.1500
10286148.0,3433.472427,6888.910925,10322.383352,188,5,0.00,0.1578,0.1375
10286237.0,3433.512267,6889.038433,10322.550700,189,5,0.00,0.1516,0.1250
10286458.0,3433.611974,6889.351442,10322.963416,190,5,0.00,0.1422,0.1250
10286759.0,3433.744724,6889.761658,10323.506382,191,5,0.00,0.1563,0.1000
10286819.0,3433.772016,6889.837658,10323.609674,192,5,0.00,0.1609,0.1125
10287519.0,3434.080123,6890.664325,10324.744448,193,5,0.00,0.1313,0.0625
10287566.0,3434.100587,6890.713283,10324.813871,194,5,0.00,0.1547,0.0750
10287684.0,3434.153035,6890.838975,10324.992010,195,5,0.00,0.1625,0.0625
10287821.0,3434.213099,6890.973058,10325.186157,196,5,0.00,0.1453,0.0625
10287906.0,3434.251039,6891.061600,10325.312639,197,5,0.00,0.1734,0.0750
10287971.0,3434.281474,6891.134183,10325.415657,198,5,0.00,0.1859,0.0875
10288025.0,3434.307283,6891.198533,10325.505816,199,5,0.00,0.1922,0.1000
10288056.0,3434.322250,6891.237800,10325.560050,200,5,0.00,0.1969,0.1125
10288251.0,3434.416187,6891.494250,10325.910437,201,5,0.00,0.2078,0.1125
10288632.0,3434.596107,6891.982400,10326.578507,202,5,0.00,0.1750,0.1125
10288768.0,3434.657592,6892.153092,10326.810684,203,5,0.00,0.1609,0.0875
10296005.0,3437.467546,6898.689933,10336.157480,204,5,0.00,0.0531,0.0375
10296154.0,3437.523369,6898.822792,10336.346161,205,5,0.00,0.0578,0.0500
10296182.0,3437.533962,6898.849858,10336.383820,206,5,0.00,0.0750,0.0625
10296641.0,3437.712370,6899.299858,10337.012228,207,5,0.00,0.0750,0.0625
10296892.0,3437.807123,6899.543692,10337.350815,208,5,0.00,0.0703,0.0375
10296892.0,3437.807123,6899.543692,10337.350815,209,5,0.00,0.0938,0.0375
10296894.0,3437.807936,6899.545475,10337.353411,210,5,0.00,0.1172,0.0375
10297478.0,3438.034704,6900.066208,10338.100912,211,5,0.00,0.0641,0.0500
10297481.0,3438.035853,6900.069108,10338.104962,212,5,0.00,0.0688,0.0625
10297562.0,3438.067185,6900.153483,10338.220668,213,5,0.00,0.0859,0.0750
10297584.0,3438.075989,6900.178050,10338.254039,214,5,0.00,0.1031,0.0875
